fish_table_id,anem_table_id,fish_spp,sample_id,recap,tag_id,color,sex,size,fish_obs_time,dive_table_id,anem_obs,anem_obs_time,anem_id,old_anem_id,anem_spp,anem_dia,dive_type,date,site,gps,gen_id,fish_indiv,ligation_id,time_date,lat,lon
7746,7450,APCL,APCL16_387,N,NA,W,J,4.8,NA,322,NA,09:37:00,NA,NA,????,NA,C,2016-05-31,N. Magbangon,3,NA,NA,NA,2016-05-31 01:37:00,10.86158411575,124.721331275075
7761,7491,APCL,APCL16_400,N,NA,YR,J,3.7,NA,322,1801,10:56:00,2422,NA,HECR,30,C,2016-05-31,N. Magbangon,3,NA,NA,L4678,2016-05-31 02:56:00,10.861555365825,124.72134745215
7737,7437,APCL,APCL16_379,N,NA,YR,J,3.8,NA,322,1796,09:25:00,2417,NA,HECR,30,C,2016-05-31,N. Magbangon,3,NA,NA,NA,2016-05-31 01:25:00,10.861656262975,124.721263444525
954,853,APCL,APCL13_191,NA,NA,W,J,3.3,NA,36,107,10:07:30,107,NA,HECR,20,C,2013-05-27,Palanas,1,NA,NA,L1265,2013-05-27 02:07:30,10.8740055,124.71105
954,853,APCL,APCL13_191,NA,NA,W,J,3.3,NA,36,107,10:07:30,107,NA,HECR,20,C,2013-05-27,Palanas,1,NA,NA,L0228,2013-05-27 02:07:30,10.8740055,124.71105
2765,2338,APCL,APCL14_392,NA,NA,Y,J,4,NA,90,176,15:22:00,608,176,HECR,30,C,2014-06-23,Wangag,1,NA,NA,L4187,2014-06-23 07:22:00,10.87141175,124.7142085
947,847,APCL,APCL13_183,NA,NA,W,J,3.2,NA,35,101,15:51:15,101,NA,HECR,20,C,2013-05-26,Sitio Baybayon,1,NA,NA,L1305,2013-05-26 07:51:15,10.63341575,124.7770175
947,847,APCL,APCL13_183,NA,NA,W,J,3.2,NA,35,101,15:51:15,101,NA,HECR,20,C,2013-05-26,Sitio Baybayon,1,NA,NA,L1661,2013-05-26 07:51:15,10.63341575,124.7770175
947,847,APCL,APCL13_183,NA,NA,W,J,3.2,NA,35,101,15:51:15,101,NA,HECR,20,C,2013-05-26,Sitio Baybayon,1,NA,NA,L0220,2013-05-26 07:51:15,10.63341575,124.7770175
941,843,APCL,APCL13_178,NA,NA,O,M,8.9,NA,35,99,15:41:00,99,NA,HECR,30,C,2013-05-26,Sitio Baybayon,1,NA,NA,L1211,2013-05-26 07:41:00,10.63341925,124.776965
941,843,APCL,APCL13_178,NA,NA,O,M,8.9,NA,35,99,15:41:00,99,NA,HECR,30,C,2013-05-26,Sitio Baybayon,1,NA,NA,L0215,2013-05-26 07:41:00,10.63341925,124.776965
2733,2256,APCL,APCL14_378,NA,NA,Y,J,4.1,NA,89,608,11:37:00,597,NA,HECR,30,C,2014-06-23,Wangag,1,NA,NA,NA,2014-06-23 03:37:00,10.8698795,124.71589825
939,841,APCL,APCL13_176,NA,NA,O,M,10.3,NA,35,98,15:36:15,98,NA,ENQD,40,C,2013-05-26,Sitio Baybayon,1,NA,NA,L1159,2013-05-26 07:36:15,10.633411,124.7769295
939,841,APCL,APCL13_176,NA,NA,O,M,10.3,NA,35,98,15:36:15,98,NA,ENQD,40,C,2013-05-26,Sitio Baybayon,1,NA,NA,L1619,2013-05-26 07:36:15,10.633411,124.7769295
939,841,APCL,APCL13_176,NA,NA,O,M,10.3,NA,35,98,15:36:15,98,NA,ENQD,40,C,2013-05-26,Sitio Baybayon,1,NA,NA,L0213,2013-05-26 07:36:15,10.633411,124.7769295
2717,2245,APCL,APCL14_369,NA,NA,O,M,7.5,NA,89,603,11:00:00,592,NA,HECR,30,C,2014-06-23,Wangag,1,NA,NA,L2409,2014-06-23 03:00:00,10.869573,124.716197
7489,7213,APCL,APCL16_232,N,NA,YR,J,4,NA,304,1741,10:42:00,2291,NA,HECR,20,C,2016-05-21,Wangag,3,NA,NA,L4219,2016-05-21 02:42:00,10.871558203375,124.714113199125
2713,2243,APCL,APCL14_367,NA,NA,W,J,3.6,NA,89,601,10:45:00,590,NA,HECR,30,C,2014-06-23,Wangag,1,NA,NA,NA,2014-06-23 02:45:00,10.869432,124.716336
2701,2233,APCL,APCL14_361,NA,NA,Y,J,4.7,NA,89,597,10:09:00,586,NA,HECR,30,C,2014-06-23,Wangag,1,NA,NA,NA,2014-06-23 02:09:00,10.86917975,124.716329
2693,2225,APCL,APCL14_358,NA,NA,Y,J,4.2,NA,89,595,09:45:00,584,NA,HECR,20,C,2014-06-23,Wangag,1,NA,NA,NA,2014-06-23 01:45:00,10.8691005,124.716403
7409,7149,APCL,APCL16_206,N,NA,YR,J,3.5,NA,302,1726,12:12:00,2276,NA,HECR,20,C,2016-05-19,San Agustin,3,NA,NA,L4214,2016-05-19 04:12:00,10.769211100425,124.783545741825
2625,2185,APCL,APCL14_301,NA,NA,Y,J,3.6,NA,88,575,14:14:00,564,NA,HECR,50,C,2014-06-22,Sitio Baybayon,1,NA,NA,NA,2014-06-22 06:14:00,10.63484475,124.77624225
2573,2159,APCL,APCL14_270,NA,NA,Y,J,5.4,NA,87,556,10:20:00,545,NA,HECR,10,C,2014-06-22,Sitio Baybayon,1,NA,NA,NA,2014-06-22 02:20:00,10.6344905,124.77673775
7193,7018,APCL,APCL16_124,N,NA,YR,J,3.6,NA,294,1672,11:15:00,2233,NA,MADO,5,C,2016-05-16,Palanas,3,NA,NA,L3200,2016-05-16 03:15:00,10.8732661628,124.712140413475
7193,7018,APCL,APCL16_124,N,NA,YR,J,3.6,NA,294,1672,11:15:00,2233,NA,MADO,5,C,2016-05-16,Palanas,3,NA,NA,L4757,2016-05-16 03:15:00,10.8732661628,124.712140413475
888,808,APCL,APCL13_143,NA,NA,W,J,3.2,NA,33,78,10:33:00,78,NA,HECR,15,C,2013-05-26,Tamakin Dacot,1,NA,NA,L0181,2013-05-26 02:33:00,10.65278225,124.78364825
7017,6914,APCL,APCL16_078,NA,NA,YR,J,4.4,NA,290,128,11:27:00,2206,128,MADO,25,C,2016-05-14,Palanas,3,NA,NA,NA,2016-05-14 03:27:00,10.874478206975,124.71072437475
2461,2094,APCL,APCL14_215,NA,NA,W,J,4.4,NA,582,514,10:50:00,504,NA,HECR,15,C,2014-06-18,N. Magbangon,1,NA,NA,NA,2014-06-18 02:50:00,10.861051,124.72183
2457,2081,APCL,APCL14_213,NA,NA,YR,J,4,NA,582,512,10:38:00,502,NA,HECR,20,C,2014-06-18,N. Magbangon,1,NA,NA,NA,2014-06-18 02:38:00,10.860894,124.721852
870,796,APCL,APCL13_137,NA,NA,O,M,10.6,NA,33,75,09:51:15,75,NA,HECR,50,C,2013-05-26,Tamakin Dacot,1,NA,NA,L0176,2013-05-26 01:51:15,10.652512,124.7840345
6638,6761,APCL,APCL15_154,NA,NA,YR,J,5.1,NA,277,1588,11:46:00,2170,NA,HECR,20,C,2015-06-14,Sitio Baybayon,3,NA,NA,L4554,2015-06-14 03:46:00,10.6344287982,124.776766353775
407,347,APCL,APCL12_202,NA,NA,Y,J,4.5,NA,16,NA,11:47:00,NA,NA,HECR,20,E,2012-05-11,Poroc San Flower,1,NA,NA,L2385,2012-05-11 03:47:00,10.76349825,124.7852425
407,347,APCL,APCL12_202,NA,NA,Y,J,4.5,NA,16,NA,11:47:00,NA,NA,HECR,20,E,2012-05-11,Poroc San Flower,1,NA,NA,L2283,2012-05-11 03:47:00,10.76349825,124.7852425
407,347,APCL,APCL12_202,NA,NA,Y,J,4.5,NA,16,NA,11:47:00,NA,NA,HECR,20,E,2012-05-11,Poroc San Flower,1,NA,NA,L3116,2012-05-11 03:47:00,10.76349825,124.7852425
686,688,APCL,APCL13_036,NA,NA,YR,J,2.9,NA,25,21,11:45:30,21,NA,HECR,40,C,2013-05-23,Poroc San Flower,1,NA,NA,L1593,2013-05-23 03:45:30,10.7641985,124.785263
686,688,APCL,APCL13_036,NA,NA,YR,J,2.9,NA,25,21,11:45:30,21,NA,HECR,40,C,2013-05-23,Poroc San Flower,1,NA,NA,L0077,2013-05-23 03:45:30,10.7641985,124.785263
686,688,APCL,APCL13_036,NA,NA,YR,J,2.9,NA,25,21,11:45:30,21,NA,HECR,40,C,2013-05-23,Poroc San Flower,1,NA,NA,L1029,2013-05-23 03:45:30,10.7641985,124.785263
684,686,APCL,APCL13_038,NA,NA,W,J,3.4,NA,25,22,11:42:30,22,NA,HECR,30,C,2013-05-23,Poroc San Flower,1,NA,NA,L1594,2013-05-23 03:42:30,10.76419775,124.78529025
684,686,APCL,APCL13_038,NA,NA,W,J,3.4,NA,25,22,11:42:30,22,NA,HECR,30,C,2013-05-23,Poroc San Flower,1,NA,NA,L0079,2013-05-23 03:42:30,10.76419775,124.78529025
684,686,APCL,APCL13_038,NA,NA,W,J,3.4,NA,25,22,11:42:30,22,NA,HECR,30,C,2013-05-23,Poroc San Flower,1,NA,NA,L1030,2013-05-23 03:42:30,10.76419775,124.78529025
1879,1770,APCL,APCL14_030,NA,NA,W,J,3.5,NA,71,392,10:34:00,392,NA,HEMA,5,C,2014-06-12,Tamakin Dacot,1,NA,NA,NA,2014-06-12 02:34:00,10.65327525,124.7839755
403,344,APCL,APCL12_198,NA,NA,O,M,7.4,NA,15,NA,10:31:00,NA,NA,HECR,20,E,2012-05-11,Poroc Rose,1,NA,NA,L2280,2012-05-11 02:31:00,10.75336925,124.7844755
403,344,APCL,APCL12_198,NA,NA,O,M,7.4,NA,15,NA,10:31:00,NA,NA,HECR,20,E,2012-05-11,Poroc Rose,1,NA,NA,L4266,2012-05-11 02:31:00,10.75336925,124.7844755
680,683,APCL,APCL13_034,NA,NA,YR,J,3.1,NA,25,20,11:33:00,20,NA,HECR,20,C,2013-05-23,Poroc San Flower,1,NA,NA,L1639,2013-05-23 03:33:00,10.76418475,124.78535325
680,683,APCL,APCL13_034,NA,NA,YR,J,3.1,NA,25,20,11:33:00,20,NA,HECR,20,C,2013-05-23,Poroc San Flower,1,NA,NA,L0075,2013-05-23 03:33:00,10.76418475,124.78535325
680,683,APCL,APCL13_034,NA,NA,YR,J,3.1,NA,25,20,11:33:00,20,NA,HECR,20,C,2013-05-23,Poroc San Flower,1,NA,NA,L1027,2013-05-23 03:33:00,10.76418475,124.78535325
29,15,APCL,APCL12_013,NA,NA,NA,NA,8.2,NA,3,NA,11:44:00,NA,NA,MADO,NA,E,2012-05-06,Visca,1,NA,NA,NA,2012-05-06 03:44:00,10.742925,124.7871555
676,680,APCL,APCL13_032,NA,NA,YR,J,3.7,NA,25,18,11:20:45,18,NA,HECR,15,C,2013-05-23,Poroc San Flower,1,NA,NA,L1591,2013-05-23 03:20:45,10.76428875,124.7853525
676,680,APCL,APCL13_032,NA,NA,YR,J,3.7,NA,25,18,11:20:45,18,NA,HECR,15,C,2013-05-23,Poroc San Flower,1,NA,NA,L0073,2013-05-23 03:20:45,10.76428875,124.7853525
676,680,APCL,APCL13_032,NA,NA,YR,J,3.7,NA,25,18,11:20:45,18,NA,HECR,15,C,2013-05-23,Poroc San Flower,1,NA,NA,L1025,2013-05-23 03:20:45,10.76428875,124.7853525
25,13,APCL,APCL12_018,NA,NA,NA,NA,8.6,NA,3,NA,11:33:00,NA,NA,????,NA,E,2012-05-06,Visca,1,NA,NA,L0009,2012-05-06 03:33:00,10.74328525,124.786845
674,679,APCL,APCL13_030,NA,NA,YR,J,6.8,NA,25,17,11:14:45,17,NA,HECR,30,C,2013-05-23,Poroc San Flower,1,NA,NA,NA,2013-05-23 03:14:45,10.76435025,124.78536125
670,677,APCL,APCL13_026,NA,NA,Y,J,3.5,NA,25,16,11:03:00,16,NA,HECR,50,C,2013-05-23,Poroc San Flower,1,NA,NA,L1255,2013-05-23 03:03:00,10.76445725,124.78541225
670,677,APCL,APCL13_026,NA,NA,Y,J,3.5,NA,25,16,11:03:00,16,NA,HECR,50,C,2013-05-23,Poroc San Flower,1,NA,NA,L0068,2013-05-23 03:03:00,10.76445725,124.78541225
791,752,APCL,APCL13_099,NA,NA,YR,J,4.2,NA,30,55,08:56:45,55,NA,HECR,50,C,2013-05-25,Sitio Tugas,1,NA,NA,L0137,2013-05-25 00:56:45,10.8107245,124.764624
3167,2629,APCL,APCL14_545,NA,NA,O,M,8.4,NA,470,736,12:25:00,726,NA,HECR,30,C,2014-07-02,Palanas,1,NA,NA,L0622,2014-07-02 04:25:00,10.87441,124.7106715
662,672,APCL,APCL13_024,NA,NA,O,M,11.2,NA,24,12,16:50:00,12,NA,ENQD,20,C,2013-05-22,Visca,1,NA,NA,NA,2013-05-22 08:50:00,10.74329775,124.78685775
1061,926,APCL,APCL13_266,NA,NA,YR,J,3.2,NA,39,148,09:55:40,148,NA,HECR,25,C,2013-05-28,Wangag,1,NA,NA,L0299,2013-05-28 01:55:40,10.8688405,124.716458
3150,2617,APCL,APCL14_539,NA,NA,O,M,7.1,NA,105,734,11:59:00,724,NA,HECR,30,C,2014-07-01,Poroc Rose,1,NA,NA,L3636,2014-07-01 03:59:00,10.7531675,124.78437
49,25,APCL,APCL12_016,NA,NA,NA,NA,9.7,NA,4,NA,14:48:00,NA,NA,HECR,20,E,2012-05-06,Visca,1,NA,NA,L0007,2012-05-06 06:48:00,10.74488825,124.7857505
2109,1888,APCL,APCL14_116,NA,NA,YR,J,3.5,NA,76,446,10:08:00,440,NA,HECR,30,C,2014-06-16,Haina,1,NA,NA,NA,2014-06-16 02:08:00,10.64084025,124.78058175
3146,2614,APCL,APCL14_538,NA,NA,O,M,7.5,NA,105,34,11:38:00,34,NA,HECR,10,C,2014-07-01,Poroc Rose,1,NA,NA,L1334,2014-07-01 03:38:00,10.7550385,124.78505675
3146,2614,APCL,APCL14_538,NA,NA,O,M,7.5,NA,105,34,11:38:00,34,NA,HECR,10,C,2014-07-01,Poroc Rose,1,NA,NA,L1716,2014-07-01 03:38:00,10.7550385,124.78505675
3146,2614,APCL,APCL14_538,NA,NA,O,M,7.5,NA,105,34,11:38:00,34,NA,HECR,10,C,2014-07-01,Poroc Rose,1,NA,NA,L5653,2014-07-01 03:38:00,10.7550385,124.78505675
783,749,APCL,APCL13_096,NA,NA,YR,J,5.2,NA,30,54,08:19:30,54,NA,HEAR,40,C,2013-05-25,Sitio Tugas,1,NA,NA,NA,2013-05-25 00:19:30,10.80646225,124.766024
3142,2612,APCL,APCL14_536,NA,NA,YR,J,4.5,NA,105,732,11:26:00,722,NA,HECR,15,C,2014-07-01,Poroc Rose,1,NA,NA,L2505,2014-07-01 03:26:00,10.7554475,124.78530525
3142,2612,APCL,APCL14_536,NA,NA,YR,J,4.5,NA,105,732,11:26:00,722,NA,HECR,15,C,2014-07-01,Poroc Rose,1,NA,NA,L3633,2014-07-01 03:26:00,10.7554475,124.78530525
3138,2608,APCL,APCL14_534,NA,NA,W,J,4.1,NA,105,730,11:15:00,720,NA,HECR,15,C,2014-07-01,Poroc Rose,1,NA,NA,L0941,2014-07-01 03:15:00,10.7559865,124.78562525
3138,2608,APCL,APCL14_534,NA,NA,W,J,4.1,NA,105,730,11:15:00,720,NA,HECR,15,C,2014-07-01,Poroc Rose,1,NA,NA,L1711,2014-07-01 03:15:00,10.7559865,124.78562525
3138,2608,APCL,APCL14_534,NA,NA,W,J,4.1,NA,105,730,11:15:00,720,NA,HECR,15,C,2014-07-01,Poroc Rose,1,NA,NA,L5652,2014-07-01 03:15:00,10.7559865,124.78562525
3130,2601,APCL,APCL14_532,NA,NA,W,J,3.8,NA,105,31,10:54:00,718,31,HECR,15,C,2014-07-01,Poroc Rose,1,NA,NA,L0972,2014-07-01 02:54:00,10.7561805,124.7856435
3130,2601,APCL,APCL14_532,NA,NA,W,J,3.8,NA,105,31,10:54:00,718,31,HECR,15,C,2014-07-01,Poroc Rose,1,NA,NA,L1715,2014-07-01 02:54:00,10.7561805,124.7856435
3130,2601,APCL,APCL14_532,NA,NA,W,J,3.8,NA,105,31,10:54:00,718,31,HECR,15,C,2014-07-01,Poroc Rose,1,NA,NA,L5634,2014-07-01 02:54:00,10.7561805,124.7856435
779,748,APCL,APCL13_093,NA,NA,YR,J,6.4,NA,30,53,08:12:30,53,NA,HEAR,25,C,2013-05-25,Sitio Tugas,1,NA,NA,NA,2013-05-25 00:12:30,10.8063815,124.766043
3119,2594,APCL,APCL14_531,NA,NA,W,J,4.2,NA,101,727,13:33:00,717,NA,HECR,15,C,2014-06-29,San Agustin,1,NA,NA,L1296,2014-06-29 05:33:00,10.769009,124.78373325
3119,2594,APCL,APCL14_531,NA,NA,W,J,4.2,NA,101,727,13:33:00,717,NA,HECR,15,C,2014-06-29,San Agustin,1,NA,NA,L1753,2014-06-29 05:33:00,10.769009,124.78373325
2081,1870,APCL,APCL14_109,NA,NA,W,J,4.7,NA,75,109,15:49:00,436,109,HEAR,20,C,2014-06-13,Palanas,1,NA,NA,L2241,2014-06-13 07:49:00,10.873615,124.7115465
2081,1870,APCL,APCL14_109,NA,NA,W,J,4.7,NA,75,109,15:49:00,436,109,HEAR,20,C,2014-06-13,Palanas,1,NA,NA,L5511,2014-06-13 07:49:00,10.873615,124.7115465
3123,2595,APCL,APCL14_529,NA,NA,O,M,7.1,NA,101,726,13:35:00,716,NA,HECR,30,C,2014-06-29,San Agustin,1,NA,NA,L2504,2014-06-29 05:35:00,10.76900125,124.78373725
3123,2595,APCL,APCL14_529,NA,NA,O,M,7.1,NA,101,726,13:35:00,716,NA,HECR,30,C,2014-06-29,San Agustin,1,NA,NA,L3626,2014-06-29 05:35:00,10.76900125,124.78373725
3103,2585,APCL,APCL14_523,NA,NA,O,M,9.6,NA,101,723,13:02:00,713,NA,HECR,30,C,2014-06-29,San Agustin,1,NA,NA,L2257,2014-06-29 05:02:00,10.7691915,124.7836405
3103,2585,APCL,APCL14_523,NA,NA,O,M,9.6,NA,101,723,13:02:00,713,NA,HECR,30,C,2014-06-29,San Agustin,1,NA,NA,L5523,2014-06-29 05:02:00,10.7691915,124.7836405
3115,2590,APCL,APCL14_527,NA,NA,W,J,4.2,NA,101,725,13:26:00,715,NA,HECR,30,C,2014-06-29,San Agustin,1,NA,NA,L0939,2014-06-29 05:26:00,10.769185,124.7836965
3115,2590,APCL,APCL14_527,NA,NA,W,J,4.2,NA,101,725,13:26:00,715,NA,HECR,30,C,2014-06-29,San Agustin,1,NA,NA,L1709,2014-06-29 05:26:00,10.769185,124.7836965
3099,2584,APCL,APCL14_520,NA,NA,O,M,7.3,NA,101,722,12:51:00,712,NA,HECR,30,C,2014-06-29,San Agustin,1,NA,NA,L1328,2014-06-29 04:51:00,10.769087,124.78367875
3099,2584,APCL,APCL14_520,NA,NA,O,M,7.3,NA,101,722,12:51:00,712,NA,HECR,30,C,2014-06-29,San Agustin,1,NA,NA,L1708,2014-06-29 04:51:00,10.769087,124.78367875
3099,2584,APCL,APCL14_520,NA,NA,O,M,7.3,NA,101,722,12:51:00,712,NA,HECR,30,C,2014-06-29,San Agustin,1,NA,NA,L5629,2014-06-29 04:51:00,10.769087,124.78367875
769,742,APCL,APCL13_084,NA,NA,YR,J,3.6,NA,28,48,12:05:00,48,NA,HECR,30,C,2013-05-24,Sitio Lonas,1,NA,NA,L1653,2013-05-24 04:05:00,10.77285975,124.78316
769,742,APCL,APCL13_084,NA,NA,YR,J,3.6,NA,28,48,12:05:00,48,NA,HECR,30,C,2013-05-24,Sitio Lonas,1,NA,NA,L0125,2013-05-24 04:05:00,10.77285975,124.78316
769,742,APCL,APCL13_084,NA,NA,YR,J,3.6,NA,28,48,12:05:00,48,NA,HECR,30,C,2013-05-24,Sitio Lonas,1,NA,NA,L1062,2013-05-24 04:05:00,10.77285975,124.78316
48,25,APCL,APCL12_010,NA,NA,NA,NA,8.4,NA,4,NA,14:48:00,NA,NA,HECR,20,E,2012-05-06,Visca,1,NA,NA,L0002,2012-05-06 06:48:00,10.74488825,124.7857505
3071,2566,APCL,APCL14_511,NA,NA,O,M,7,NA,101,715,11:52:00,705,NA,MADO,20,C,2014-06-29,San Agustin,1,NA,NA,L1326,2014-06-29 03:52:00,10.7672705,124.78480675
3071,2566,APCL,APCL14_511,NA,NA,O,M,7,NA,101,715,11:52:00,705,NA,MADO,20,C,2014-06-29,San Agustin,1,NA,NA,L3136,2014-06-29 03:52:00,10.7672705,124.78480675
749,731,APCL,APCL13_079,NA,NA,YR,J,3.4,NA,27,45,10:06:00,45,NA,HECR,40,C,2013-05-24,San Agustin,1,NA,NA,L1651,2013-05-24 02:06:00,10.76895575,124.7836465
749,731,APCL,APCL13_079,NA,NA,YR,J,3.4,NA,27,45,10:06:00,45,NA,HECR,40,C,2013-05-24,San Agustin,1,NA,NA,L0120,2013-05-24 02:06:00,10.76895575,124.7836465
749,731,APCL,APCL13_079,NA,NA,YR,J,3.4,NA,27,45,10:06:00,45,NA,HECR,40,C,2013-05-24,San Agustin,1,NA,NA,L1058,2013-05-24 02:06:00,10.76895575,124.7836465
5945,6387,APCL,APCL15_023,NA,NA,YR,J,5.7,NA,255,1444,12:10:00,2030,NA,HECR,25,C,2015-05-31,Wangag,3,NA,NA,NA,2015-05-31 04:10:00,10.871405988,124.713949647275
729,717,APCL,APCL13_067,NA,NA,YR,J,4.6,NA,27,40,09:14:30,40,NA,HECR,30,C,2013-05-24,San Agustin,1,NA,NA,L1645,2013-05-24 01:14:30,10.7685985,124.7839055
729,717,APCL,APCL13_067,NA,NA,YR,J,4.6,NA,27,40,09:14:30,40,NA,HECR,30,C,2013-05-24,San Agustin,1,NA,NA,L0108,2013-05-24 01:14:30,10.7685985,124.7839055
729,717,APCL,APCL13_067,NA,NA,YR,J,4.6,NA,27,40,09:14:30,40,NA,HECR,30,C,2013-05-24,San Agustin,1,NA,NA,L1049,2013-05-24 01:14:30,10.7685985,124.7839055
5833,6321,APCL,APCL15_002,NA,NA,YR,J,4.8,NA,252,1427,10:43:00,2015,NA,HECR,30,C,2015-05-30,Palanas,3,NA,NA,NA,2015-05-30 02:43:00,10.87382397845,124.71106155775
727,716,APCL,APCL13_065,NA,NA,YR,J,6.6,NA,27,39,09:06:00,39,NA,HECR,50,C,2013-05-24,San Agustin,1,NA,NA,L1610,2013-05-24 01:06:00,10.76858125,124.783944
727,716,APCL,APCL13_065,NA,NA,YR,J,6.6,NA,27,39,09:06:00,39,NA,HECR,50,C,2013-05-24,San Agustin,1,NA,NA,L0106,2013-05-24 01:06:00,10.76858125,124.783944
727,716,APCL,APCL13_065,NA,NA,YR,J,6.6,NA,27,39,09:06:00,39,NA,HECR,50,C,2013-05-24,San Agustin,1,NA,NA,L1047,2013-05-24 01:06:00,10.76858125,124.783944
724,715,APCL,APCL13_070,NA,NA,O,M,9.3,NA,27,38,08:56:00,38,NA,HECR,50,C,2013-05-24,San Agustin,1,NA,NA,L1612,2013-05-24 00:56:00,10.7684705,124.784024
724,715,APCL,APCL13_070,NA,NA,O,M,9.3,NA,27,38,08:56:00,38,NA,HECR,50,C,2013-05-24,San Agustin,1,NA,NA,L0111,2013-05-24 00:56:00,10.7684705,124.784024
724,715,APCL,APCL13_070,NA,NA,O,M,9.3,NA,27,38,08:56:00,38,NA,HECR,50,C,2013-05-24,San Agustin,1,NA,NA,L1051,2013-05-24 00:56:00,10.7684705,124.784024
723,715,APCL,APCL13_064,NA,NA,YR,J,3.8,NA,27,38,08:56:00,38,NA,HECR,50,C,2013-05-24,San Agustin,1,NA,NA,L1642,2013-05-24 00:56:00,10.7684705,124.784024
723,715,APCL,APCL13_064,NA,NA,YR,J,3.8,NA,27,38,08:56:00,38,NA,HECR,50,C,2013-05-24,San Agustin,1,NA,NA,L0105,2013-05-24 00:56:00,10.7684705,124.784024
723,715,APCL,APCL13_064,NA,NA,YR,J,3.8,NA,27,38,08:56:00,38,NA,HECR,50,C,2013-05-24,San Agustin,1,NA,NA,L1046,2013-05-24 00:56:00,10.7684705,124.784024
719,713,APCL,APCL13_062,NA,NA,YR,J,5.1,NA,27,37,08:48:15,37,NA,HECR,50,C,2013-05-24,San Agustin,1,NA,NA,L1641,2013-05-24 00:48:15,10.76840125,124.784074
719,713,APCL,APCL13_062,NA,NA,YR,J,5.1,NA,27,37,08:48:15,37,NA,HECR,50,C,2013-05-24,San Agustin,1,NA,NA,L0103,2013-05-24 00:48:15,10.76840125,124.784074
719,713,APCL,APCL13_062,NA,NA,YR,J,5.1,NA,27,37,08:48:15,37,NA,HECR,50,C,2013-05-24,San Agustin,1,NA,NA,L1044,2013-05-24 00:48:15,10.76840125,124.784074
717,711,APCL,APCL13_061,NA,NA,W,J,4.1,NA,26,36,14:45:00,36,NA,HECR,20,C,2013-05-23,Poroc Rose,1,NA,NA,L1608,2013-05-23 06:45:00,10.754369,124.784884
717,711,APCL,APCL13_061,NA,NA,W,J,4.1,NA,26,36,14:45:00,36,NA,HECR,20,C,2013-05-23,Poroc Rose,1,NA,NA,L0102,2013-05-23 06:45:00,10.754369,124.784884
717,711,APCL,APCL13_061,NA,NA,W,J,4.1,NA,26,36,14:45:00,36,NA,HECR,20,C,2013-05-23,Poroc Rose,1,NA,NA,L1043,2013-05-23 06:45:00,10.754369,124.784884
714,709,APCL,APCL13_059,NA,NA,YP,F,8,NA,26,35,14:24:45,35,NA,HECR,40,C,2013-05-23,Poroc Rose,1,NA,NA,L1607,2013-05-23 06:24:45,10.7550025,124.7851245
714,709,APCL,APCL13_059,NA,NA,YP,F,8,NA,26,35,14:24:45,35,NA,HECR,40,C,2013-05-23,Poroc Rose,1,NA,NA,L0099,2013-05-23 06:24:45,10.7550025,124.7851245
714,709,APCL,APCL13_059,NA,NA,YP,F,8,NA,26,35,14:24:45,35,NA,HECR,40,C,2013-05-23,Poroc Rose,1,NA,NA,L1042,2013-05-23 06:24:45,10.7550025,124.7851245
712,709,APCL,APCL13_058,NA,NA,YR,J,6.7,NA,26,35,14:24:45,35,NA,HECR,40,C,2013-05-23,Poroc Rose,1,NA,NA,L1606,2013-05-23 06:24:45,10.7550025,124.7851245
712,709,APCL,APCL13_058,NA,NA,YR,J,6.7,NA,26,35,14:24:45,35,NA,HECR,40,C,2013-05-23,Poroc Rose,1,NA,NA,L0098,2013-05-23 06:24:45,10.7550025,124.7851245
712,709,APCL,APCL13_058,NA,NA,YR,J,6.7,NA,26,35,14:24:45,35,NA,HECR,40,C,2013-05-23,Poroc Rose,1,NA,NA,L1041,2013-05-23 06:24:45,10.7550025,124.7851245
8306,7996,APCL,APCL16_761,NA,NA,O,M,7.8,NA,336,1950,12:05:00,2559,NA,MADO,35,C,2016-06-09,Tamakin Dacot,4,NA,NA,L5439,2016-06-09 04:05:00,10.65239379415,124.7839786671
3104,2585,APCL,APCL14_524,NA,NA,Y,J,5.3,NA,101,723,13:02:00,713,NA,HECR,30,C,2014-06-29,San Agustin,1,NA,NA,L2258,2014-06-29 05:02:00,10.7691915,124.7836405
3104,2585,APCL,APCL14_524,NA,NA,Y,J,5.3,NA,101,723,13:02:00,713,NA,HECR,30,C,2014-06-29,San Agustin,1,NA,NA,L5572,2014-06-29 05:02:00,10.7691915,124.7836405
3080,2572,APCL,APCL14_516,NA,NA,O,M,8.8,NA,101,719,12:26:00,709,NA,HECR,30,C,2014-06-29,San Agustin,1,NA,NA,L2503,2014-06-29 04:26:00,10.768524,124.7839735
3080,2572,APCL,APCL14_516,NA,NA,O,M,8.8,NA,101,719,12:26:00,709,NA,HECR,30,C,2014-06-29,San Agustin,1,NA,NA,L3593,2014-06-29 04:26:00,10.768524,124.7839735
3065,2561,APCL,APCL14_509,NA,NA,YR,J,3.9,NA,100,NA,09:34:00,NA,NA,HECR,30,C,2014-06-29,Elementary School,1,NA,NA,L2502,2014-06-29 01:34:00,10.7997455,124.76824925
3065,2561,APCL,APCL14_509,NA,NA,YR,J,3.9,NA,100,NA,09:34:00,NA,NA,HECR,30,C,2014-06-29,Elementary School,1,NA,NA,L3595,2014-06-29 01:34:00,10.7997455,124.76824925
